duration_seconds,scientific_role,analysis_type,dataset_or_direction,path,participants,recordings,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_roc_auc,pooled_pr_auc,participant_macro_accuracy,participant_macro_balanced_accuracy,participant_macro_macro_f1,participant_macro_roc_auc,participant_macro_pr_auc,pooled_balanced_accuracy_ci_lower,pooled_balanced_accuracy_ci_upper,pooled_macro_f1_ci_lower,pooled_macro_f1_ci_upper,participant_macro_balanced_accuracy_ci_lower,participant_macro_balanced_accuracy_ci_upper,participant_macro_macro_f1_ci_lower,participant_macro_macro_f1_ci_upper,threshold_values,summary_sha256,bootstrap_sha256,all_numerical_checks_passed,descriptive_rank_within_setting,primary_four_second_392_recording_analysis_replaced
24,post_primary_temporal_sensitivity,cross_experiment,experiment2_to_experiment3,EEG_Pupil,16,187,0.668449197860963,0.665274599542334,0.65337239894762,0.680892448512586,0.626253034506983,0.664299242424242,0.655208333333333,0.575108010861687,0.811805555555556,0.845430495430495,0.578119274527187,0.75844572368421,0.541254299562226,0.754995058149842,0.567708333333333,0.748958333333333,0.45676281056566,0.697706516828759,0.4,fa6dba1c787a7e239e74056706bb44a8e9680261e4f972421bbf0e677a2129b4,6563d4d9f3f47ad9dbe739a1832130b03c02662d71a35e5b37b3d3cabb9d14b5,True,1,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment2_to_experiment3,EEG,16,187,0.636363636363636,0.634897025171625,0.632570503929727,0.637757437070938,0.627712620606018,0.631392045454545,0.6375,0.536460720651897,0.760763888888889,0.822793034511784,0.550053503957549,0.728306637979122,0.535022555305278,0.724977669625276,0.557291666666667,0.726093749999999,0.419098548510313,0.662357238349885,0.5,19f2703719b51e3250b4ad715bf5b64e482b6d26b53ea95174375764d0dde98a,7de2b0c1a6528c868d5979969b14da50046b8685a8185c2ce63dc4712765ad4b,True,2,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment2_to_experiment3,ECG_EEG_Pupil,16,187,0.636363636363636,0.634725400457666,0.631719184430028,0.719679633867277,0.73915394533593,0.635653409090909,0.626041666666667,0.539431493751347,0.825347222222222,0.859018007455507,0.562329753589356,0.721934776457272,0.547819057196107,0.718265390072482,0.554166666666667,0.713541666666667,0.440985316001401,0.653020429325576,0.4,ab2fec798bcd3fbba72f8cccfbd82bd855d517b2c3fc8473b6bb812927c18f54,70ec0ba041082ec595410e12adf417da4100d4fb09588d5c6760376db890aa4c,True,3,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment2_to_experiment3,Pupil,16,187,0.572192513368984,0.575171624713959,0.558441558441558,0.647940503432494,0.630299240637811,0.568418560606061,0.578125,0.480915530547883,0.787847222222222,0.833313416907167,0.493642446611077,0.660472861842105,0.455286476110896,0.652243682588047,0.5,0.661458333333333,0.388339142475172,0.587545963534015,0.5,8ecbc3f9bb937a86530b452d21f0b5bdc18df6c7e599bd4a9348edf62f241057,3c0ac0959cf86b022b2d1f7163c64eeecb1691bc9a2b10acb3a853cc5688e3d7,True,4,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment2_to_experiment3,ECG_EEG,16,187,0.566844919786096,0.565961098398169,0.56505384063173,0.631235697940503,0.652746054115342,0.567945075757576,0.561458333333333,0.457147754206578,0.726388888888889,0.795001728595478,0.505208333333333,0.644040582298967,0.494447342900848,0.640886651373055,0.504166666666667,0.638541666666667,0.370793067226891,0.562127266116237,0.6,bb68e5a957ad00da452c4b3ddb3c979ad7aa9fce105cac6ea504e4bc2d06bae4,1cd4a40c5b8fbc5c1288a82f238664ff64cda83a918c93e7469f76242cbfac72,True,5,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment2_to_experiment3,ECG_Pupil,16,187,0.550802139037433,0.553432494279176,0.539732770745429,0.614988558352403,0.661137015563117,0.551846590909091,0.546875,0.419310162876339,0.854513888888889,0.880148584054834,0.509702576754386,0.617130325814536,0.4517727029438,0.608859538833511,0.505208333333333,0.609375,0.352938441001401,0.509787845426632,0.4,b31d8ef9f5b5028e83c037bf094657d55d13a83ecf8942c37d13399f20a23524,1cc9e918d70443df10c543c6f7ea59a5ba2fc6a1430a57da9b39766f14635b35,True,6,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment2_to_experiment3,ECG,16,187,0.508021390374332,0.506864988558352,0.504835367257656,0.492677345537757,0.538274196671238,0.510179924242424,0.505208333333333,0.377647092490842,0.484375,0.627227257696008,0.448279462242563,0.557291666666667,0.432578556143267,0.553681537224138,0.447916666666667,0.552083333333333,0.321184820081879,0.437838356496445,0.3,422276fa81bc602ad3ad918164f3fb238bbc77a64f34e26354e3c273f554462e,be70a7ea7fac14a161fddddc2c03ba680125786239ac0fe397c792b09d3a96b4,True,7,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,Pupil,20,200,0.62,0.62,0.61984793917567,0.6545,0.652835385938155,0.62,0.62,0.541638639138639,0.666,0.737960317460318,0.54,0.705,0.533127166642898,0.704815509693558,0.54,0.705,0.43463961038961,0.655120157620158,0.5,d8dabf007b0d019c480bcff5a10e11d061edbf44ae872d171a28c3cb7faa0d16,a2a6cff781c16d84a676036d2d4bba59094f4c71b5c205504cfe0ddef3a9b948,True,1,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,ECG_EEG_Pupil,20,200,0.565,0.565,0.556924957347661,0.6289,0.618804567739664,0.565,0.565,0.44025974025974,0.786,0.826095238095238,0.5,0.645,0.472920787161487,0.640256263000596,0.5,0.645,0.357575757575757,0.545901875901876,0.7,92fd910bda5f55ea87469e5ff8a5e40595727da1c20b8ad8444ccf9e9421a845,4c64a98c53021d1dbb8a00018f2d1e9e6955886e96b3e96d51eef9a16c0151a9,True,2,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,EEG_Pupil,20,200,0.56,0.56,0.557165861513688,0.6573,0.699683713191485,0.56,0.56,0.455659340659341,0.824,0.849960317460317,0.485,0.635,0.476591426503104,0.633451331877181,0.485,0.635,0.368679029304029,0.550485347985348,0.7,482269a47ae1c244e1f3d1e5a5f3ed07134789f534a87a30726ea6b17ede5651,6f595f7e37f15774a6a76504781cbef48b03f07346fcf8f68192770745a3537c,True,3,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,EEG,20,200,0.56,0.56,0.530666666666667,0.63145,0.606798712532356,0.56,0.56,0.434432234432234,0.775,0.811480158730159,0.52,0.6,0.445689350159217,0.59079283887468,0.52,0.6,0.367032967032967,0.501831501831502,0.6,c22d1d10ace029dabe48c4ae582f7ea9804570b835a54d4467d723b086426f47,c37cfa0fba6ba4866e926cdab35cc4735e0a17388ae57fba129bf9425b871e24,True,4,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,ECG,20,200,0.55,0.55,0.547101449275362,0.4906,0.483179379596842,0.55,0.55,0.445613414363414,0.468,0.596900793650794,0.46,0.645,0.44700107500382,0.641042493490735,0.46,0.645,0.346609085359085,0.560705405705406,0.6,018c577803b35e294bf68eced3e1b3f8dc3fe34e506e1d6595a4c76a6b7d1a01,ef3706e76a71b6f70ba0f4543d27e001356ca471acc5eb62ddb43ef3c5f3f69f,True,5,False
24,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,ECG_Pupil,20,200,0.545,0.545,0.518403852769178,0.5546,0.550925545581523,0.545,0.545,0.422568542568543,0.67,0.748611111111111,0.5,0.6,0.430590769852899,0.587671912106266,0.5,0.6,0.358227106227106,0.498181818181818,0.7,f738574750bc527c28939b4524915723274c3ecda3aa9d2024f9a1120dabdea4,be1b81028a0703e8182c316933551aa672cd1b451906a1e87663ad4e95ec6f86,True,6,False
