duration_seconds,scientific_role,analysis_type,dataset_or_direction,path,participants,recordings,pooled_accuracy,pooled_balanced_accuracy,pooled_macro_f1,pooled_roc_auc,pooled_pr_auc,participant_macro_accuracy,participant_macro_balanced_accuracy,participant_macro_macro_f1,participant_macro_roc_auc,participant_macro_pr_auc,pooled_balanced_accuracy_ci_lower,pooled_balanced_accuracy_ci_upper,pooled_macro_f1_ci_lower,pooled_macro_f1_ci_upper,participant_macro_balanced_accuracy_ci_lower,participant_macro_balanced_accuracy_ci_upper,participant_macro_macro_f1_ci_lower,participant_macro_macro_f1_ci_upper,threshold_values,summary_sha256,bootstrap_sha256,all_numerical_checks_passed,descriptive_rank_within_setting,primary_four_second_392_recording_analysis_replaced
8,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,EEG_Pupil,20,200,0.56,0.56,0.502487562189055,0.6665,0.651415512906492,0.56,0.56,0.431149128649129,0.784,0.828111111111111,0.515,0.615,0.403855910705226,0.588224284071767,0.515,0.615,0.361616161616162,0.515397935397935,0.6,77f789fc9760dbe5751627b1a6338fa514edfbb813fe7883f97f6b09fe028936,b1fb8d12f256e965b5c0a6226645c5004749ddc7b929fa69d719048683ecf589,True,4,False
8,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,Pupil,20,200,0.52,0.52,0.398119122257053,0.67685,0.674207876514899,0.52,0.52,0.381862581862582,0.746,0.783710317460317,0.48,0.56,0.337318087318087,0.454615638990635,0.48,0.56,0.331313131313131,0.434651459651457,0.7,9ec98b932eeecd7e521d52a2888dac8606bca4fa2fd9b477dae4b8cfa35f0c94,4f78250302ae8fcfc05519ba80ee08eb47539178babc8b74e2004be25a536eb8,True,5,False
8,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,ECG_Pupil,20,200,0.51,0.51,0.507587177168124,0.5697,0.559345968191627,0.51,0.51,0.392970917970918,0.72,0.798043650793651,0.43,0.59,0.41994199419942,0.584990642978631,0.43,0.59,0.310712551337551,0.485444694194694,0.6,11d374c83a9eff6b15bcb0a807fafc68b04a0c809814d710f6b18bb7895d625b,7026be94ec2783527a854346e6fadad3b9d4fda397493f6e8c60780ab623ae5f,True,6,False
8,post_primary_temporal_sensitivity,cross_experiment,experiment3_to_experiment2,ECG,20,200,0.5,0.5,0.47207264280435,0.498,0.522113600389004,0.5,0.5,0.369889971139971,0.506,0.623738095238095,0.43,0.565,0.381367235165584,0.544051326277889,0.43,0.565,0.306190476190476,0.443419913419913,0.4,6e6b2b783d39fafc84ed5fbfed4f11493cc01138ca3541977ca2bf8b20521d30,ba34acf4f15abeefaadab6d8395a9f142ae08a5e44d5facad8ee8a6e201c6dec,True,7,False
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG_Pupil,20,200,0.64,0.64,0.639423076923077,0.6818,0.668502157421203,0.64,0.64,0.563803557553558,0.772,0.834992063492063,0.56,0.725,0.554097046519201,0.724662711821982,0.56,0.725,0.462828699078699,0.674051625457875,"0.3,0.4,0.5,0.6,0.7",2e9be416fcdabd849a86fea63495aba71569e048a733f7c0b859db0fdbf82c70,7d995a406c0110276f33cf0eb509bf35f000339bb754a372a19168d2ea35f5e7,True,1,False
8,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG,20,200,0.6,0.6,0.594155844155844,0.6815,0.646160336988792,0.6,0.6,0.497191697191697,0.738,0.795769841269841,0.535,0.675,0.512582491305896,0.672634786331243,0.535,0.675,0.40302947052947,0.600734265734266,"0.3,0.4,0.5,0.6,0.7",c4f8d6e1d636d387946706a38e38d42bfc779ce36b6bd26692646a118cb4e309,89d8db122b08e07edde092269409a5f4436ca6ce554b690fb4df341515864990,True,2,False
8,post_primary_temporal_sensitivity,within_experiment,experiment2,EEG_Pupil,20,200,0.59,0.59,0.589630667600841,0.6455,0.625741991245622,0.59,0.59,0.486609917859918,0.836,0.866123015873016,0.505,0.675,0.497756168672285,0.669967821782178,0.505,0.675,0.382506382506382,0.595763958263958,"0.3,0.4,0.5,0.6,0.7",deed88e0b3b595879a4e012c3da867b929715ecf4a07ec8bf3aa730dd77b9546,a515183c9b82d83aa12a146ec649ff0444ad26a393b4a4d6b6f244210e9951c9,True,3,False
8,post_primary_temporal_sensitivity,within_experiment,experiment2,Pupil,20,200,0.585,0.585,0.584740462789243,0.6283,0.590477030208213,0.585,0.585,0.495104617604618,0.746,0.782698412698413,0.51,0.66,0.504579101124918,0.65968253968254,0.51,0.66,0.401719426406926,0.594647817460318,"0.4,0.5,0.6",2e6f51e9af19cc54b1aa8a8ba07fe85ccc93f4d7e86dc8ef7fa39d4d3b84f129,3960c21700b4f59e70f53aff69860fbaa380074335d4e616b01de5a02f1097ae,True,4,False
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_EEG,20,200,0.575,0.575,0.563105548559533,0.6145,0.598654591257616,0.575,0.575,0.465195915195915,0.686,0.768472222222222,0.505,0.655,0.476065729935699,0.648284532637773,0.505,0.655,0.376907536907537,0.565384615384615,"0.4,0.5,0.6,0.7",4f0ee08a118c4f3d7fd6369632dfa8642b6ff5ea8a523c1463720f8ba3f5533f,e13f1bcd92cf7f6fa9fae956d9a5bc80a9ba3cd57d670853dfbb36c687f039c1,True,5,False
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG,20,200,0.54,0.54,0.51188455008489,0.5099,0.518929870456908,0.54,0.54,0.405744949494949,0.516,0.660222222222222,0.46,0.62,0.402588781944905,0.609333755675219,0.46,0.62,0.321212121212121,0.507836174242424,"0.3,0.4,0.5,0.6,0.7",17d228995d0a3f3d36c8f3c38d8d65821df27023bf24e2cfbfab0072121d1bae,aeefe8549d1d837d0431f30e67cb2314ce921604456b217956893ba475e92a67,True,6,False
8,post_primary_temporal_sensitivity,within_experiment,experiment2,ECG_Pupil,20,200,0.525,0.525,0.509993552546744,0.60995,0.58094033754851,0.525,0.525,0.389261433011433,0.756,0.815257936507937,0.46,0.59,0.414091993597294,0.586301999540336,0.46,0.59,0.319886363636364,0.475498806748807,"0.3,0.4,0.5,0.6,0.7",6ef4fbad57b7f0903e3aedae18563050efb9d8280db67d6cfe29b99f887f8b94,a2f3a220d329911c742b5a0e085c49331e62aa5402973726e856bcae26fd29cd,True,7,False
8,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG_Pupil,16,187,0.647058823529412,0.647139588100687,0.647048730267673,0.713615560640732,0.720034941235608,0.640861742424242,0.645833333333333,0.565928128244305,0.859375,0.889399576118326,0.581455830809929,0.716613212719298,0.57525409865443,0.714488261321183,0.583333333333333,0.713541666666667,0.465542044505739,0.668411790415467,"0.3,0.4,0.5,0.6,0.7",3d1d43fa928b3d9aa354594246acd109ef8f8dfba0369f2d5dd29afad191c682,b7d7affb13ee6feea22186357a1418cf40d853f7c9de8dd97ae32511756385b8,True,1,False
8,post_primary_temporal_sensitivity,within_experiment,experiment3,Pupil,16,187,0.631016042780749,0.633409610983982,0.62374245472837,0.744622425629291,0.784153085232335,0.625710227272727,0.635416666666667,0.564053266994443,0.893402777777778,0.896408279220779,0.578125,0.692365591397849,0.553655525278671,0.688241737294349,0.583333333333333,0.692708333333333,0.480279734052712,0.649375815667176,"0.3,0.4,0.5,0.6,0.7",e53a9dd351cd4aaccd73a0eece5cf7030504453caaedc946de41ae40fd726c50,2b832ab9dfebb668d072477da007e3490cac58617ca16b983d3686ff6a755550,True,2,False
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG_Pupil,16,187,0.609625668449198,0.609439359267735,0.609446971647641,0.677345537757437,0.680057438673121,0.604876893939394,0.613541666666667,0.509451792080468,0.819444444444444,0.860674152236652,0.54152744439891,0.6875,0.533270436137542,0.685948073275008,0.546875,0.688541666666667,0.41171656162465,0.62100862219888,"0.4,0.5,0.6,0.7",67147cd8eb67cf15981071b1c9770315a615d1c8fbde51b4e574878c16d77bf6,589edfc69dad47ac4232c4bd1899fda29581712b29afdf641387869aa014c577,True,3,False
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_Pupil,16,187,0.588235294117647,0.589931350114416,0.584384471063646,0.641990846681922,0.618012802715455,0.588778409090909,0.583333333333333,0.463691822882999,0.838541666666667,0.866187545093795,0.526039224649913,0.671054002192982,0.507730967486122,0.666859859720677,0.520833333333333,0.661458333333333,0.374736553275156,0.57421393557423,"0.3,0.4,0.5,0.6,0.7",64ce1294cc9da9b5717964f4e48467bd90344fce58d1ecd9a23eebb27df4cefe,623bf16e01cfce5b7fc31a108c53f1cb2e70ad1d9e37f3b9fe42e6ddea103410,True,4,False
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG_EEG,16,187,0.550802139037433,0.54862700228833,0.541238317757009,0.620480549199085,0.637430367455437,0.547111742424242,0.552083333333333,0.41804788348906,0.775347222222222,0.829344787157287,0.500062515628907,0.606145302773062,0.46944120247164,0.599884533227463,0.510416666666667,0.604296874999998,0.345937022536287,0.506592567971244,"0.4,0.5,0.6,0.7",aed881f913f3787f8f30080c2fe9cd10e5381e8e2e313da6f715881b877ed8dc,b4f5aba5b47a37b369fa5b0f07926ed041c81a626222bdc656411e76c80de083,True,5,False
8,post_primary_temporal_sensitivity,within_experiment,experiment3,EEG,16,187,0.529411764705882,0.528775743707094,0.528319192845678,0.629233409610984,0.613026783622937,0.526278409090909,0.53125,0.390664589699516,0.780381944444444,0.832128577441077,0.495358838852547,0.571315189435282,0.479475141446972,0.56664663977341,0.5,0.572916666666667,0.338362617774382,0.458844488079323,"0.3,0.4,0.5,0.6,0.7",a8d08dc72b959c50bf936fde52edfc696e5e2e1b23e90209a2a5fab4ca43cd22,924de790ed59d33fa72fc7e09c81e93d97f085d1858256ee2b5185ba8754eff6,True,6,False
8,post_primary_temporal_sensitivity,within_experiment,experiment3,ECG,16,187,0.486631016042781,0.484610983981693,0.477288609364081,0.476773455377574,0.48864014573669,0.489820075757576,0.479166666666667,0.344884282384282,0.423263888888889,0.576335001803752,0.41929693067291,0.528508247669137,0.389056447844588,0.524984855982297,0.416666666666667,0.520833333333333,0.294870693032458,0.394144305449453,"0.3,0.4,0.5,0.6,0.7",c04a9ce1b958f9fd4e6d272ab369cb377e83e9770b6f6bd9fcf599635e85191a,8be64c15cb7d62e9e93346bbb2a1c3c2d9ff0e4a055c7c98501e81b92f2f0975,True,7,False
